order_id,order_date,region,product_category,sales_rep,lead_source,units_sold,unit_price,revenue,month
507575,2024-11-28,Midwest,Smart Blinds,Rep C,Website,1,956.75,956.75,2024-11
507576,2024-02-13,Midwest,Window Treatments,Rep D,Partner,5,858.76,4293.8,2024-02
507577,2024-06-03,Midwest,Accessories,Rep A,Inbound Call,2,223.39,446.78,2024-06
507578,2024-01-20,West,Outdoor Shades,Rep D,Partner,2,460.55,921.1,2024-01
507579,2024-03-09,East,Outdoor Shades,Rep B,Partner,5,534.8,2674.0,2024-03
507580,2025-10-01,West,Outdoor Shades,Rep D,Inbound Call,1,127.17,127.17,2025-10
507581,2024-03-29,Midwest,Window Treatments,Rep E,Canvassing,4,629.93,2519.72,2024-03
507582,2024-01-05,South,Outdoor Shades,Rep D,Referral,4,622.21,2488.84,2024-01
507583,2024-01-26,West,Outdoor Shades,Rep B,Partner,3,305.18,915.54,2024-01
507584,2024-10-15,Midwest,Window Treatments,Rep E,Inbound Call,1,245.95,245.95,2024-10
507585,2024-03-06,South,Smart Blinds,Rep A,Partner,3,741.27,2223.81,2024-03
507586,2025-12-06,South,Outdoor Shades,Rep E,Website,1,472.41,472.41,2025-12
507587,2024-11-08,East,Window Treatments,Rep E,Canvassing,1,203.73,203.73,2024-11
507588,2024-10-05,Midwest,Outdoor Shades,Rep D,Referral,5,656.95,3284.75,2024-10
507589,2024-01-23,East,Accessories,Rep D,Inbound Call,5,970.04,4850.2,2024-01
507590,2024-05-05,Midwest,Outdoor Shades,Rep E,Inbound Call,1,1060.14,1060.14,2024-05
507591,2024-01-08,West,Window Treatments,Rep E,Inbound Call,1,685.17,685.17,2024-01
507592,2024-01-03,Midwest,Window Treatments,Rep D,Website,1,911.47,911.47,2024-01
507593,2025-03-07,Midwest,Smart Blinds,Rep A,Website,3,508.69,1526.07,2025-03
507594,2025-01-30,East,Smart Blinds,Rep E,Canvassing,1,523.23,523.23,2025-01
507595,2024-09-28,West,Smart Blinds,Rep E,Website,3,800.81,2402.43,2024-09
507596,2025-09-13,South,Smart Blinds,Rep E,Inbound Call,2,249.08,498.16,2025-09
507597,2025-10-17,South,Accessories,Rep B,Canvassing,3,403.22,1209.66,2025-10
507598,2025-02-14,West,Outdoor Shades,Rep C,Partner,2,813.86,1627.72,2025-02
507599,2024-04-02,East,Outdoor Shades,Rep B,Canvassing,2,934.01,1868.02,2024-04
507600,2024-02-22,Midwest,Window Treatments,Rep C,Referral,2,196.16,392.32,2024-02
507601,2025-04-03,South,Smart Blinds,Rep B,Canvassing,1,370.96,370.96,2025-04
507602,2024-02-06,South,Smart Blinds,Rep A,Partner,4,170.9,683.6,2024-02
507603,2025-10-02,South,Outdoor Shades,Rep A,Canvassing,2,552.54,1105.08,2025-10
507604,2025-03-13,Midwest,Window Treatments,Rep B,Inbound Call,5,961.38,4806.9,2025-03
507605,2025-04-28,West,Smart Blinds,Rep E,Partner,3,645.56,1936.68,2025-04
507606,2025-03-25,East,Outdoor Shades,Rep C,Referral,1,388.19,388.19,2025-03
507607,2024-08-20,West,Smart Blinds,Rep C,Website,5,771.82,3859.1,2024-08
507608,2024-09-25,East,Outdoor Shades,Rep E,Referral,5,343.06,1715.3,2024-09
507609,2025-04-13,West,Accessories,Rep D,Partner,1,370.86,370.86,2025-04
507610,2025-01-23,West,Smart Blinds,Rep B,Canvassing,4,319.17,1276.68,2025-01
507611,2025-06-12,Midwest,Outdoor Shades,Rep A,Partner,4,775.15,3100.6,2025-06
507612,2024-05-27,East,Window Treatments,Rep A,Inbound Call,1,219.98,219.98,2024-05
507613,2024-03-17,East,Smart Blinds,Rep D,Partner,1,273.36,273.36,2024-03
507614,2024-11-24,East,Window Treatments,Rep A,Canvassing,2,556.67,1113.34,2024-11
507615,2025-02-04,South,Window Treatments,Rep E,Referral,1,528.82,528.82,2025-02
507616,2024-10-13,West,Outdoor Shades,Rep B,Canvassing,2,617.41,1234.82,2024-10
507617,2025-11-28,East,Window Treatments,Rep B,Referral,3,960.93,2882.79,2025-11
507618,2025-02-09,Midwest,Window Treatments,Rep E,Referral,5,850.34,4251.7,2025-02
507619,2025-06-04,West,Outdoor Shades,Rep E,Website,1,523.69,523.69,2025-06
507620,2024-02-18,Midwest,Window Treatments,Rep B,Partner,1,305.33,305.33,2024-02
507621,2024-09-11,South,Outdoor Shades,Rep A,Website,5,386.73,1933.65,2024-09
507622,2025-02-07,South,Accessories,Rep B,Partner,4,630.51,2522.04,2025-02
507623,2024-11-16,East,Window Treatments,Rep B,Partner,3,1087.46,3262.38,2024-11
507624,2025-02-07,South,Window Treatments,Rep C,Website,3,959.39,2878.17,2025-02
507625,2025-08-10,Midwest,Smart Blinds,Rep D,Inbound Call,4,686.69,2746.76,2025-08
507626,2025-06-07,West,Outdoor Shades,Rep D,Canvassing,5,831.46,4157.3,2025-06
507627,2025-08-26,East,Outdoor Shades,Rep A,Inbound Call,4,245.85,983.4,2025-08
507628,2025-05-17,East,Accessories,Rep D,Canvassing,5,612.83,3064.15,2025-05
507629,2024-10-24,Midwest,Window Treatments,Rep D,Inbound Call,1,556.72,556.72,2024-10
507630,2024-11-21,South,Accessories,Rep B,Inbound Call,3,342.27,1026.81,2024-11
507631,2024-03-31,South,Window Treatments,Rep E,Referral,1,559.62,559.62,2024-03
507632,2025-11-11,East,Window Treatments,Rep E,Referral,2,211.5,423.0,2025-11
507633,2024-01-13,East,Smart Blinds,Rep B,Website,1,494.21,494.21,2024-01
507634,2024-02-27,East,Smart Blinds,Rep A,Referral,2,622.63,1245.26,2024-02
507635,2024-08-12,South,Smart Blinds,Rep B,Canvassing,3,668.75,2006.25,2024-08
507636,2025-01-06,East,Outdoor Shades,Rep A,Partner,5,733.34,3666.7,2025-01
507637,2024-09-12,South,Outdoor Shades,Rep C,Referral,3,656.33,1968.99,2024-09
507638,2025-06-12,Midwest,Window Treatments,Rep A,Partner,2,756.46,1512.92,2025-06
507639,2024-02-26,South,Outdoor Shades,Rep B,Inbound Call,4,518.36,2073.44,2024-02
507640,2025-03-18,West,Window Treatments,Rep A,Referral,3,485.33,1455.99,2025-03
507641,2024-05-10,West,Smart Blinds,Rep A,Canvassing,2,1009.23,2018.46,2024-05
507642,2024-05-04,East,Window Treatments,Rep C,Inbound Call,3,449.77,1349.31,2024-05
507643,2025-01-22,Midwest,Window Treatments,Rep B,Partner,3,208.68,626.04,2025-01
507644,2024-10-05,South,Window Treatments,Rep E,Inbound Call,5,288.39,1441.95,2024-10
507645,2024-11-04,East,Outdoor Shades,Rep E,Partner,3,518.03,1554.09,2024-11
507646,2024-04-23,East,Window Treatments,Rep E,Referral,4,652.7,2610.8,2024-04
507647,2025-07-07,South,Outdoor Shades,Rep A,Referral,1,1022.67,1022.67,2025-07
507648,2024-02-04,West,Window Treatments,Rep A,Canvassing,5,250.47,1252.35,2024-02
507649,2024-05-10,Midwest,Window Treatments,Rep B,Canvassing,3,125.62,376.86,2024-05
507650,2024-03-16,East,Smart Blinds,Rep A,Website,4,427.24,1708.96,2024-03
507651,2025-01-08,West,Outdoor Shades,Rep E,Inbound Call,2,521.96,1043.92,2025-01
507652,2025-05-02,Midwest,Accessories,Rep B,Website,5,374.18,1870.9,2025-05
507653,2024-10-30,East,Window Treatments,Rep E,Referral,4,446.31,1785.24,2024-10
507654,2024-05-23,South,Window Treatments,Rep B,Referral,5,434.7,2173.5,2024-05
507655,2025-01-29,West,Smart Blinds,Rep A,Inbound Call,2,490.1,980.2,2025-01
507656,2025-09-12,East,Accessories,Rep E,Canvassing,1,134.11,134.11,2025-09
507657,2025-10-25,South,Outdoor Shades,Rep C,Partner,4,1025.18,4100.72,2025-10
507658,2025-02-19,Midwest,Window Treatments,Rep E,Website,1,931.13,931.13,2025-02
507659,2024-02-19,West,Outdoor Shades,Rep D,Partner,5,427.63,2138.15,2024-02
507660,2024-08-21,South,Outdoor Shades,Rep C,Referral,4,964.95,3859.8,2024-08
507661,2025-05-17,East,Window Treatments,Rep A,Inbound Call,4,384.15,1536.6,2025-05
507662,2025-04-08,West,Outdoor Shades,Rep A,Partner,1,289.64,289.64,2025-04
507663,2024-04-12,South,Outdoor Shades,Rep C,Inbound Call,1,383.18,383.18,2024-04
507664,2025-04-30,Midwest,Accessories,Rep A,Partner,4,441.59,1766.36,2025-04
507665,2025-10-21,East,Outdoor Shades,Rep A,Partner,2,1025.46,2050.92,2025-10
507666,2024-08-19,East,Smart Blinds,Rep A,Website,4,478.7,1914.8,2024-08
507667,2025-02-06,East,Window Treatments,Rep A,Inbound Call,4,447.22,1788.88,2025-02
507668,2025-11-02,West,Outdoor Shades,Rep C,Website,3,527.53,1582.59,2025-11
507669,2025-07-04,East,Outdoor Shades,Rep B,Partner,5,208.61,1043.05,2025-07
507670,2024-10-16,South,Outdoor Shades,Rep E,Referral,1,483.03,483.03,2024-10
507671,2025-12-09,South,Outdoor Shades,Rep E,Website,2,225.42,450.84,2025-12
507672,2024-03-23,South,Outdoor Shades,Rep D,Canvassing,2,1036.62,2073.24,2024-03
507673,2025-03-16,East,Smart Blinds,Rep A,Inbound Call,1,907.56,907.56,2025-03
507674,2025-03-02,South,Window Treatments,Rep C,Referral,5,212.93,1064.65,2025-03
507675,2024-05-09,East,Outdoor Shades,Rep D,Partner,2,676.54,1353.08,2024-05
507676,2024-07-28,South,Window Treatments,Rep A,Canvassing,2,787.88,1575.76,2024-07
507677,2025-05-21,South,Window Treatments,Rep A,Website,3,550.31,1650.93,2025-05
507678,2024-02-02,South,Outdoor Shades,Rep B,Referral,2,372.55,745.1,2024-02
507679,2024-10-29,East,Accessories,Rep D,Inbound Call,4,709.09,2836.36,2024-10
507680,2025-08-11,Midwest,Accessories,Rep B,Referral,5,829.73,4148.65,2025-08
507681,2024-09-03,Midwest,Window Treatments,Rep D,Website,2,785.05,1570.1,2024-09
507682,2025-10-29,East,Outdoor Shades,Rep B,Website,1,1056.59,1056.59,2025-10
507683,2024-10-27,West,Accessories,Rep E,Inbound Call,1,674.9,674.9,2024-10
507684,2025-07-13,East,Outdoor Shades,Rep A,Website,3,567.86,1703.58,2025-07
507685,2025-01-24,East,Smart Blinds,Rep B,Canvassing,5,133.15,665.75,2025-01
507686,2024-03-12,South,Outdoor Shades,Rep B,Inbound Call,4,147.98,591.92,2024-03
507687,2025-12-07,East,Window Treatments,Rep C,Referral,2,680.85,1361.7,2025-12
507688,2025-02-21,Midwest,Window Treatments,Rep A,Website,4,818.06,3272.24,2025-02
507689,2024-06-26,South,Outdoor Shades,Rep D,Website,1,695.11,695.11,2024-06
507690,2025-04-05,East,Smart Blinds,Rep E,Website,5,247.89,1239.45,2025-04
507691,2024-08-16,East,Window Treatments,Rep B,Canvassing,4,1081.84,4327.36,2024-08
507692,2024-05-18,West,Outdoor Shades,Rep A,Inbound Call,4,966.57,3866.28,2024-05
507693,2024-08-25,East,Smart Blinds,Rep C,Canvassing,5,958.75,4793.75,2024-08
507694,2024-10-14,South,Window Treatments,Rep A,Canvassing,4,1045.26,4181.04,2024-10
507695,2024-09-23,West,Window Treatments,Rep A,Inbound Call,4,967.24,3868.96,2024-09
507696,2024-03-19,East,Outdoor Shades,Rep D,Partner,5,303.75,1518.75,2024-03
507697,2025-07-23,South,Window Treatments,Rep A,Inbound Call,5,337.74,1688.7,2025-07
507698,2024-06-11,Midwest,Window Treatments,Rep B,Canvassing,5,602.1,3010.5,2024-06
507699,2025-03-21,East,Window Treatments,Rep D,Partner,5,247.41,1237.05,2025-03
507700,2025-08-03,West,Window Treatments,Rep D,Referral,5,1076.43,5382.15,2025-08
507701,2025-10-25,East,Window Treatments,Rep E,Website,1,856.02,856.02,2025-10
507702,2025-10-22,West,Window Treatments,Rep C,Website,1,421.99,421.99,2025-10
507703,2025-01-07,West,Outdoor Shades,Rep E,Canvassing,4,580.41,2321.64,2025-01
507704,2024-11-30,Midwest,Outdoor Shades,Rep E,Inbound Call,5,588.31,2941.55,2024-11
507705,2024-03-30,East,Window Treatments,Rep A,Partner,3,703.98,2111.94,2024-03
507706,2025-08-07,East,Window Treatments,Rep B,Partner,3,643.12,1929.36,2025-08
507707,2024-09-03,South,Outdoor Shades,Rep B,Partner,2,204.08,408.16,2024-09
507708,2024-11-17,South,Outdoor Shades,Rep D,Website,3,1016.5,3049.5,2024-11
507709,2024-04-16,East,Outdoor Shades,Rep C,Website,5,412.75,2063.75,2024-04
507710,2024-11-08,East,Smart Blinds,Rep A,Inbound Call,5,401.46,2007.3,2024-11
507711,2025-03-20,East,Outdoor Shades,Rep A,Website,4,830.68,3322.72,2025-03
507712,2025-06-05,East,Window Treatments,Rep B,Inbound Call,4,378.82,1515.28,2025-06
507713,2025-08-18,East,Window Treatments,Rep E,Referral,1,687.33,687.33,2025-08
507714,2025-07-17,South,Outdoor Shades,Rep B,Website,3,640.31,1920.93,2025-07
507715,2024-05-29,South,Window Treatments,Rep A,Canvassing,3,178.43,535.29,2024-05
507716,2025-11-05,East,Window Treatments,Rep B,Website,1,934.54,934.54,2025-11
507717,2024-09-08,South,Smart Blinds,Rep E,Website,5,932.05,4660.25,2024-09
507718,2025-10-20,East,Accessories,Rep A,Website,2,1091.92,2183.84,2025-10
507719,2025-10-17,South,Outdoor Shades,Rep C,Inbound Call,2,636.37,1272.74,2025-10
507720,2024-10-15,South,Window Treatments,Rep A,Partner,4,642.86,2571.44,2024-10
507721,2025-08-27,South,Accessories,Rep C,Inbound Call,2,472.07,944.14,2025-08
507722,2024-02-04,South,Accessories,Rep E,Inbound Call,2,130.45,260.9,2024-02
507723,2025-04-14,South,Smart Blinds,Rep D,Website,2,420.62,841.24,2025-04
507724,2024-11-22,South,Window Treatments,Rep E,Website,2,811.0,1622.0,2024-11
507725,2024-05-26,East,Window Treatments,Rep A,Website,3,707.84,2123.52,2024-05
507726,2024-09-26,West,Smart Blinds,Rep D,Partner,2,313.61,627.22,2024-09
507727,2024-07-24,West,Accessories,Rep B,Canvassing,2,1083.27,2166.54,2024-07
507728,2024-08-30,East,Window Treatments,Rep D,Canvassing,2,352.01,704.02,2024-08
507729,2025-11-07,West,Window Treatments,Rep D,Inbound Call,2,932.62,1865.24,2025-11
507730,2025-05-27,Midwest,Outdoor Shades,Rep B,Inbound Call,5,993.64,4968.2,2025-05
507731,2025-06-10,Midwest,Outdoor Shades,Rep E,Partner,4,591.48,2365.92,2025-06
507732,2025-10-01,East,Accessories,Rep B,Referral,2,1086.26,2172.52,2025-10
507733,2025-04-27,West,Window Treatments,Rep E,Partner,4,412.35,1649.4,2025-04
507734,2024-06-01,West,Accessories,Rep D,Website,1,1004.99,1004.99,2024-06
507735,2025-11-25,East,Window Treatments,Rep C,Partner,1,237.34,237.34,2025-11
507736,2024-12-19,Midwest,Outdoor Shades,Rep C,Referral,3,592.06,1776.18,2024-12
507737,2025-10-26,West,Window Treatments,Rep D,Website,5,574.24,2871.2,2025-10
507738,2025-09-14,West,Window Treatments,Rep D,Inbound Call,1,792.42,792.42,2025-09
507739,2024-11-29,South,Smart Blinds,Rep E,Partner,3,531.8,1595.4,2024-11
507740,2024-05-25,South,Window Treatments,Rep A,Partner,4,756.97,3027.88,2024-05
507741,2025-03-21,Midwest,Window Treatments,Rep E,Website,2,617.96,1235.92,2025-03
507742,2025-05-18,West,Outdoor Shades,Rep E,Canvassing,1,131.32,131.32,2025-05
507743,2025-04-25,Midwest,Outdoor Shades,Rep C,Canvassing,5,481.95,2409.75,2025-04
507744,2025-11-29,South,Window Treatments,Rep E,Inbound Call,2,557.11,1114.22,2025-11
507745,2025-09-23,East,Outdoor Shades,Rep B,Partner,5,121.31,606.55,2025-09
507746,2025-03-30,South,Window Treatments,Rep B,Partner,4,399.22,1596.88,2025-03
507747,2025-05-30,East,Window Treatments,Rep C,Inbound Call,4,337.36,1349.44,2025-05
507748,2025-09-04,West,Window Treatments,Rep A,Inbound Call,4,996.8,3987.2,2025-09
507749,2024-01-02,West,Window Treatments,Rep B,Referral,4,457.79,1831.16,2024-01
507750,2024-06-21,Midwest,Window Treatments,Rep B,Partner,3,749.67,2249.01,2024-06
507751,2025-08-08,Midwest,Window Treatments,Rep B,Referral,3,233.99,701.97,2025-08
507752,2025-01-27,East,Accessories,Rep D,Partner,5,211.56,1057.8,2025-01
507753,2024-07-11,South,Window Treatments,Rep E,Partner,5,566.79,2833.95,2024-07
507754,2025-08-06,East,Window Treatments,Rep E,Partner,3,729.02,2187.06,2025-08
507755,2025-12-09,Midwest,Window Treatments,Rep D,Canvassing,4,429.52,1718.08,2025-12
507756,2024-11-16,West,Outdoor Shades,Rep D,Inbound Call,2,630.24,1260.48,2024-11
507757,2025-05-22,East,Window Treatments,Rep B,Inbound Call,4,383.11,1532.44,2025-05
507758,2025-10-26,West,Window Treatments,Rep D,Referral,3,750.93,2252.79,2025-10
507759,2024-06-24,South,Accessories,Rep C,Inbound Call,2,417.63,835.26,2024-06
507760,2025-03-09,West,Window Treatments,Rep A,Inbound Call,4,703.64,2814.56,2025-03
507761,2024-08-23,West,Outdoor Shades,Rep E,Website,2,425.67,851.34,2024-08
507762,2025-09-09,East,Window Treatments,Rep E,Referral,3,317.0,951.0,2025-09
507763,2024-06-22,Midwest,Window Treatments,Rep C,Canvassing,3,159.18,477.54,2024-06
507764,2025-03-28,East,Outdoor Shades,Rep D,Website,3,313.8,941.4,2025-03
507765,2024-08-09,South,Window Treatments,Rep B,Inbound Call,2,306.47,612.94,2024-08
507766,2025-11-19,Midwest,Smart Blinds,Rep E,Partner,2,828.11,1656.22,2025-11
507767,2025-10-11,East,Smart Blinds,Rep B,Website,3,562.39,1687.17,2025-10
507768,2025-03-21,East,Outdoor Shades,Rep A,Website,1,1056.45,1056.45,2025-03
507769,2025-01-23,East,Smart Blinds,Rep A,Website,2,688.16,1376.32,2025-01
507770,2024-07-08,West,Smart Blinds,Rep C,Partner,3,387.95,1163.85,2024-07
507771,2024-09-10,East,Outdoor Shades,Rep C,Inbound Call,1,872.38,872.38,2024-09
507772,2024-06-18,East,Window Treatments,Rep B,Referral,4,733.75,2935.0,2024-06
507773,2025-09-20,South,Window Treatments,Rep C,Website,3,948.92,2846.76,2025-09
507774,2024-07-22,West,Window Treatments,Rep E,Referral,4,371.92,1487.68,2024-07
507775,2024-11-27,Midwest,Window Treatments,Rep A,Inbound Call,3,694.16,2082.48,2024-11
507776,2025-01-05,Midwest,Smart Blinds,Rep D,Canvassing,4,233.98,935.92,2025-01
507777,2025-02-20,South,Accessories,Rep A,Canvassing,2,376.03,752.06,2025-02
507778,2024-02-14,Midwest,Window Treatments,Rep C,Inbound Call,1,514.76,514.76,2024-02
507779,2024-07-24,Midwest,Window Treatments,Rep C,Partner,2,798.02,1596.04,2024-07
507780,2024-12-20,South,Accessories,Rep B,Canvassing,2,406.54,813.08,2024-12
507781,2025-01-05,Midwest,Outdoor Shades,Rep E,Referral,5,904.93,4524.65,2025-01
507782,2025-10-05,Midwest,Window Treatments,Rep D,Inbound Call,3,1041.04,3123.12,2025-10
507783,2025-11-18,West,Window Treatments,Rep B,Website,1,1050.79,1050.79,2025-11
507784,2025-09-03,South,Smart Blinds,Rep E,Inbound Call,5,1036.25,5181.25,2025-09
507785,2025-12-30,West,Window Treatments,Rep E,Referral,1,434.98,434.98,2025-12
507786,2024-12-29,Midwest,Window Treatments,Rep E,Partner,3,231.17,693.51,2024-12
507787,2024-11-10,Midwest,Accessories,Rep A,Canvassing,1,699.44,699.44,2024-11
507788,2024-06-17,East,Smart Blinds,Rep C,Referral,1,814.38,814.38,2024-06
507789,2025-07-09,South,Window Treatments,Rep D,Partner,1,200.98,200.98,2025-07
507790,2024-03-05,East,Outdoor Shades,Rep E,Partner,5,371.0,1855.0,2024-03
507791,2024-01-14,Midwest,Outdoor Shades,Rep E,Inbound Call,2,805.48,1610.96,2024-01
507792,2025-06-09,West,Outdoor Shades,Rep C,Canvassing,4,344.63,1378.52,2025-06
507793,2025-04-16,West,Outdoor Shades,Rep B,Partner,4,316.74,1266.96,2025-04
507794,2024-12-11,West,Window Treatments,Rep B,Website,3,124.28,372.84,2024-12
507795,2025-05-06,West,Outdoor Shades,Rep B,Canvassing,4,878.88,3515.52,2025-05
507796,2025-08-13,East,Outdoor Shades,Rep C,Referral,4,799.0,3196.0,2025-08
507797,2024-09-30,West,Outdoor Shades,Rep E,Partner,5,273.57,1367.85,2024-09
507798,2024-11-23,East,Window Treatments,Rep E,Canvassing,1,1090.61,1090.61,2024-11
507799,2024-04-09,Midwest,Accessories,Rep B,Referral,5,765.11,3825.55,2024-04
507800,2024-01-09,Midwest,Smart Blinds,Rep C,Website,4,432.1,1728.4,2024-01
507801,2024-09-17,Midwest,Outdoor Shades,Rep B,Partner,2,1087.67,2175.34,2024-09
507802,2024-01-14,West,Accessories,Rep A,Website,2,346.92,693.84,2024-01
507803,2024-09-25,South,Smart Blinds,Rep C,Inbound Call,3,143.8,431.4,2024-09
507804,2025-08-09,Midwest,Window Treatments,Rep B,Canvassing,4,582.79,2331.16,2025-08
507805,2024-09-02,Midwest,Window Treatments,Rep D,Inbound Call,3,843.62,2530.86,2024-09
507806,2024-07-27,Midwest,Window Treatments,Rep C,Referral,3,926.97,2780.91,2024-07
507807,2025-03-20,Midwest,Window Treatments,Rep D,Website,5,996.93,4984.65,2025-03
507808,2024-01-30,West,Outdoor Shades,Rep D,Inbound Call,3,312.2,936.6,2024-01
507809,2025-02-27,Midwest,Window Treatments,Rep D,Canvassing,2,784.77,1569.54,2025-02
507810,2025-02-11,East,Accessories,Rep A,Website,1,216.8,216.8,2025-02
507811,2025-01-10,West,Window Treatments,Rep E,Referral,5,723.85,3619.25,2025-01
507812,2025-04-10,South,Window Treatments,Rep E,Website,1,319.03,319.03,2025-04
507813,2025-06-09,Midwest,Outdoor Shades,Rep C,Website,2,890.31,1780.62,2025-06
507814,2024-07-09,West,Window Treatments,Rep D,Canvassing,1,704.65,704.65,2024-07
507815,2025-10-23,South,Window Treatments,Rep C,Inbound Call,3,758.24,2274.72,2025-10
507816,2025-11-11,West,Outdoor Shades,Rep D,Partner,4,974.05,3896.2,2025-11
507817,2024-01-16,East,Smart Blinds,Rep B,Referral,3,312.04,936.12,2024-01
507818,2024-04-20,Midwest,Outdoor Shades,Rep C,Canvassing,5,340.55,1702.75,2024-04
507819,2025-07-25,West,Window Treatments,Rep E,Website,1,187.32,187.32,2025-07
507820,2024-05-29,South,Window Treatments,Rep D,Referral,3,858.15,2574.45,2024-05
507821,2024-11-23,West,Outdoor Shades,Rep E,Website,4,482.48,1929.92,2024-11
507822,2024-11-06,West,Outdoor Shades,Rep D,Website,4,469.77,1879.08,2024-11
507823,2024-11-15,Midwest,Smart Blinds,Rep B,Canvassing,5,247.21,1236.05,2024-11
507824,2025-12-28,West,Outdoor Shades,Rep D,Inbound Call,1,883.91,883.91,2025-12
507825,2025-09-14,East,Outdoor Shades,Rep D,Canvassing,1,623.0,623.0,2025-09
507826,2024-03-06,South,Outdoor Shades,Rep A,Referral,5,546.61,2733.05,2024-03
507827,2024-06-18,Midwest,Window Treatments,Rep D,Partner,5,1093.6,5468.0,2024-06
507828,2024-09-11,South,Outdoor Shades,Rep C,Website,4,935.77,3743.08,2024-09
507829,2024-06-22,East,Window Treatments,Rep E,Referral,2,810.2,1620.4,2024-06
507830,2025-03-14,East,Window Treatments,Rep D,Partner,5,832.33,4161.65,2025-03
507831,2024-04-17,West,Accessories,Rep E,Canvassing,4,857.07,3428.28,2024-04
507832,2024-02-22,South,Window Treatments,Rep E,Canvassing,3,995.15,2985.45,2024-02
507833,2025-01-18,South,Outdoor Shades,Rep C,Referral,2,357.89,715.78,2025-01
507834,2025-09-10,South,Outdoor Shades,Rep E,Canvassing,5,632.46,3162.3,2025-09
507835,2024-04-14,Midwest,Accessories,Rep A,Website,2,712.77,1425.54,2024-04
507836,2024-12-29,East,Window Treatments,Rep E,Website,4,609.59,2438.36,2024-12
